Co./Last Name,Date,Invoice,StockCode,PurCat,Quantity,UnitCost,Discount,LineTotal,TaxLabel,TaxAmount
RB Patel,29/03/2016,71313,8850006321133,1,12.0,0.5,0.0,6.54,VAT9,0.54
RB Patel,29/03/2016,71356,295,1,96.0,0.1338,0.0,14.0,VAT9,1.16
Market,30/03/2016,,336,1,200.0,0.0229,0.0,5.0,VAT9,0.41
Reddy Sweets,30/03/2016,5082,93573009,1,30.0,0.6422,0.0,21.0,VAT9,1.73
Reddy Sweets,30/03/2016,5082,93613323,1,50.0,0.313,0.0,17.06,VAT9,1.41
Reddy Sweets,30/03/2016,5082,93573023,1,90.0,0.6422,0.0,63.0,VAT9,5.2
Reddy Sweets,30/03/2016,5082,93545037,1,30.0,0.7187,0.0,23.5,VAT9,1.94
Reddy Sweets,30/03/2016,5082,285,1,60.0,0.3211,0.0,21.0,VAT9,1.73
Reddy Sweets,30/03/2016,5082,9414043001145,1,24.0,0.6881,0.0,18.0,VAT9,1.49
Reddy Sweets,30/03/2016,5082,9414043001145,1,96.0,0.5925,0.0,62.0,VAT9,5.12
Reddy Sweets,30/03/2016,5082,271,1,200.0,0.1275,0.0,27.8,VAT9,2.3
Reddy Sweets,30/03/2016,5082,356,1,90.0,0.1376,0.0,13.5,VAT9,1.11
Motibhai,30/03/2016,118074406,9416323109459,1,132.0,1.475,0.0,212.22,VAT9,17.52
Motibhai,30/03/2016,118074406,220,1,12.0,9.7271,0.0,127.23,VAT9,10.51
oceanic,31/03/2016,358339,397,1,10.0,2.5872,0.0,28.2,VAT9,2.33
oceanic,31/03/2016,358339,79,1,10.0,5.1743,0.0,56.4,VAT9,4.66
Legends Distributors,31/03/2016,52503,5555001340105,1,10.0,8.6239,0.0,94.0,VAT9,7.76
Legends Distributors,31/03/2016,52503,5555001340082,1,20.0,5.1743,0.0,112.8,VAT9,9.31
Legends Distributors,31/03/2016,52503,9200129100082,1,20.0,5.1743,0.0,112.8,VAT9,9.31
Legends Distributors,31/03/2016,52503,9200129100150,1,10.0,12.9358,0.0,141.0,VAT9,11.64
countdown,31/03/2016,541386,9421014525302,1,120.0,4.2814,0.0,560.0,VAT9,46.24
Goodman Fielder,01/04/2016,1630,706799200033,1,60.0,1.5184,0.0,99.31,VAT9,8.2
Goodman Fielder,01/04/2016,1630,706799200040,1,16.0,2.4748,0.0,43.16,VAT9,3.56
Goodman Fielder,01/04/2016,1630,706799200255,1,12.0,1.526,0.0,19.96,VAT9,1.65
Goodman Fielder,01/04/2016,1630,9414681200047,1,12.0,1.2248,0.0,16.02,VAT9,1.32
Goodman Fielder,01/04/2016,1630,706799200071,1,96.0,0.581,0.0,60.8,VAT9,5.02
nadamu shopping center,01/04/2016,2785,9421014525302,1,240.0,4.3195,0.0,1130.0,VAT9,93.3
Goodman Fielder,02/04/2016,8535,706799200781,1,60.0,0.6116,0.0,40.0,VAT9,3.3
Market,02/04/2016,,223,1,24.0,0.7645,0.0,20.0,VAT9,1.65
Market,02/04/2016,,11136002,1,60.0,0.6881,0.0,45.0,VAT9,3.72
Legends Distributors,02/04/2016,51984,302,1,50.0,1.7248,0.0,94.0,VAT9,7.76
Legends Distributors,02/04/2016,51984,9200129100082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,02/04/2016,51984,9200129100150,1,10.0,12.9358,0.0,141.0,VAT9,11.64
Legends Distributors,02/04/2016,51984,5333333123401,1,140.0,0.8624,0.0,131.6,VAT9,10.87
Legends Distributors,02/04/2016,51984,5555001340082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,02/04/2016,51984,5555001340105,1,20.0,8.6239,0.0,188.0,VAT9,15.52
CMC,04/04/2016,1059702,9310797257220,1,200.0,4.7936,0.0,1045.0,VAT9,86.28
CMC,04/04/2016,1059702,9310797257237,1,30.0,9.2385,0.0,302.1,VAT9,24.94
oceanic,04/04/2016,369553,79,1,20.0,5.1743,0.0,112.8,VAT9,9.31
oceanic,04/04/2016,369553,397,1,20.0,2.5872,0.0,56.4,VAT9,4.66
Pinto Industries,04/04/2016,73542,242,1,60.0,1.2997,0.0,85.0,VAT9,7.02
Paradise Beverages,04/04/2016,1110054200,9421014525500,1,240.0,2.0795,0.0,544.0,VAT9,44.92
Paradise Beverages,04/04/2016,1110054200,9421014525302,1,960.0,4.0692,0.0,4258.0,VAT9,351.58
New World,04/04/2016,364388,9421902692017,1,120.0,4.0902,0.0,535.0,VAT9,44.17
Asaleo,05/04/2016,62,328,1,100.0,0.367,0.0,40.0,VAT9,3.3
Legends Distributors,05/04/2016,51994,9200129100082,1,30.0,5.1743,0.0,169.2,VAT9,13.97
Legends Distributors,05/04/2016,51994,5555001340082,1,30.0,5.1743,0.0,169.2,VAT9,13.97
Coca Cola,06/04/2016,3010074601,1220000061545,1,30.0,1.9847,0.0,64.9,VAT9,5.36
Coca Cola,06/04/2016,3010074601,9416216001464,1,48.0,1.1965,0.0,62.6,VAT9,5.17
Coca Cola,06/04/2016,3010074601,9416216057324,1,96.0,1.5291,0.0,160.0,VAT9,13.21
Coca Cola,06/04/2016,3010074601,9416216057362,1,24.0,1.5291,0.0,40.0,VAT9,3.3
Coca Cola,06/04/2016,3010074601,9416216057348,1,48.0,1.5291,0.0,80.0,VAT9,6.61
Coca Cola,06/04/2016,3010074601,9416216057348,1,24.0,1.5291,0.0,40.0,VAT9,3.3
Coca Cola,06/04/2016,3010074601,9416216050813,1,60.0,1.552,0.0,101.5,VAT9,8.38
Coca Cola,06/04/2016,3010074601,9416216283068,1,12.0,2.5841,0.0,33.8,VAT9,2.79
Coca Cola,06/04/2016,3010074601,9416216283051,1,12.0,2.5841,0.0,33.8,VAT9,2.79
Coca Cola,06/04/2016,3010074601,632565000012,1,48.0,1.2038,0.0,62.98,VAT9,5.2
Coca Cola,06/04/2016,3010074601,632565000036,1,36.0,1.8073,0.0,70.92,VAT9,5.86
Coca Cola,06/04/2016,3010074601,9416216056471,1,48.0,1.6323,0.0,85.4,VAT9,7.05
Motibhai,07/04/2016,8790,9416323109459,1,132.0,1.475,0.0,212.23,VAT9,17.52
Motibhai,07/04/2016,8790,9416323109350,1,44.0,2.7364,0.0,131.24,VAT9,10.84
Reddy Sweets,07/04/2016,5091,285,1,90.0,0.3211,0.0,31.5,VAT9,2.6
Reddy Sweets,07/04/2016,5091,9556023331597,1,10.0,1.4679,0.0,16.0,VAT9,1.32
Reddy Sweets,07/04/2016,5091,9300605030411,1,250.0,0.0294,0.0,8.0,VAT9,0.66
Reddy Sweets,07/04/2016,5091,265,1,100.0,0.0413,0.0,4.5,VAT9,0.37
Goodman Fielder,07/04/2016,8790,706799200781,1,30.0,0.6116,0.0,20.0,VAT9,1.65
Goodman Fielder,07/04/2016,8790,706799200750,1,60.0,0.2905,0.0,19.0,VAT9,1.57
Goodman Fielder,07/04/2016,8790,706799200798,1,30.0,0.5685,0.0,18.59,VAT9,1.54
Goodman Fielder,07/04/2016,8790,248,1,9.0,12.3538,0.0,121.19,VAT9,10.01
oceanic,08/04/2016,369585,397,1,20.0,2.5872,0.0,56.4,VAT9,4.66
Reddy Sweets,08/04/2016,5093,70330600065,1,50.0,1.5596,0.0,85.0,VAT9,7.02
Pratap Distributors,08/04/2016,1133,280,1,194.0,0.0472,0.0,10.0,VAT9,0.83
Pratap Distributors,08/04/2016,1133,93573023,1,150.0,0.6269,0.0,102.5,VAT9,8.46
Pratap Distributors,08/04/2016,1133,93573030,1,100.0,0.3119,0.0,34.0,VAT9,2.81
Pratap Distributors,08/04/2016,1133,93573009,1,90.0,0.6269,0.0,61.5,VAT9,5.08
Pratap Distributors,08/04/2016,1133,93545037,1,30.0,0.6881,0.0,22.5,VAT9,1.86
Pratap Distributors,08/04/2016,1133,9414043001145,1,48.0,0.5734,0.0,30.0,VAT9,2.48
Pratap Distributors,08/04/2016,1133,9414043001145,1,12.0,0.6498,0.0,8.5,VAT9,0.7
Pratap Distributors,08/04/2016,1133,294,1,250.0,0.0349,0.0,9.5,VAT9,0.78
New World,08/04/2016,,9421902692017,1,60.0,4.094,0.0,267.75,VAT9,22.11
RB Patel,08/04/2016,4000608736,389,1,6.0,0.8716,0.0,5.7,VAT9,0.47
RB Patel,08/04/2016,468705,9421014525302,1,24.0,4.578,0.0,119.76,VAT9,9.89
Legends Distributors,09/04/2016,53019,5333333123401,1,200.0,0.8624,0.0,188.0,VAT9,15.52
Legends Distributors,09/04/2016,53019,5555001340082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,09/04/2016,53019,5555001340105,1,15.0,8.6238,0.0,141.0,VAT9,11.64
Legends Distributors,09/04/2016,53019,302,1,50.0,1.7248,0.0,94.0,VAT9,7.76
Legends Distributors,09/04/2016,53019,9200129100082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,09/04/2016,53019,9200129100150,1,10.0,12.9358,0.0,141.0,VAT9,11.64
Paradise Beverages,09/04/2016,544987,9421014525500,1,240.0,2.0795,0.0,544.01,VAT9,44.92
Paradise Beverages,09/04/2016,544987,9421014525302,1,2040.0,4.0692,0.0,9048.22,VAT9,747.1
Paradise Beverages,09/04/2016,544987,9421014520833,1,12.0,45.565,0.0,595.99,VAT9,49.21
Paradise Beverages,09/04/2016,544995,9421902692925,1,72.0,2.4836,0.0,194.91,VAT9,16.09
Paradise Beverages,09/04/2016,544995,9421902692925,1,48.0,2.4836,0.0,129.94,VAT9,10.73
Paradise Beverages,09/04/2016,544995,9421902692925,1,72.0,2.4836,0.0,194.91,VAT9,16.09
Paradise Beverages,09/04/2016,544995,9421014520864,1,12.0,49.1483,0.0,642.86,VAT9,53.08
Paradise Beverages,09/04/2016,544995,9421014520963,1,12.0,49.474,0.0,647.12,VAT9,53.43
Paradise Beverages,09/04/2016,544995,428,1,12.0,45.1261,0.0,590.25,VAT9,48.74
Paradise Beverages,09/04/2016,544995,9421902692901,1,120.0,2.1978,0.0,287.47,VAT9,23.74
Paradise Beverages,09/04/2016,544995,9421014525500,1,120.0,2.0795,0.0,272.0,VAT9,22.46
Paradise Beverages,09/04/2016,544995,9421902692000,1,240.0,2.0683,0.0,541.07,VAT9,44.68
Paradise Beverages,09/04/2016,544995,9421902692017,1,360.0,3.8441,0.0,1508.45,VAT9,124.55
Paradise Beverages,09/04/2016,544995,9421902692123,1,120.0,2.4837,0.0,324.86,VAT9,26.82
Paradise Beverages,09/04/2016,544995,9421902692925,1,48.0,2.4836,0.0,129.94,VAT9,10.73
Paradise Beverages,09/04/2016,544995,9421902692925,1,120.0,2.4836,0.0,324.85,VAT9,26.82
Market,09/04/2016,,223,1,24.0,0.9557,0.0,25.0,VAT9,2.06
Market,09/04/2016,,224,1,10.0,2.2936,0.0,25.0,VAT9,2.06
Market,09/04/2016,,311,1,12.0,0.8257,0.0,10.8,VAT9,0.89
CMC,11/04/2016,1059787,9310797257220,1,200.0,4.7936,0.0,1045.0,VAT9,86.28
CMC,11/04/2016,1059787,9310797257237,1,50.0,9.2385,0.0,503.5,VAT9,41.57
CMC,11/04/2016,1059787,314,1,20.0,5.1468,0.0,112.2,VAT9,9.26
CMC,11/04/2016,1059787,9310797246439,1,20.0,4.2705,0.0,93.1,VAT9,7.69
CMC,11/04/2016,1059787,9310797257220,1,10.0,5.1468,0.0,56.1,VAT9,4.63
Ashabhai,12/04/2016,67689,9415093009549,1,48.0,2.1326,0.0,111.58,VAT9,9.21
RB Patel,12/04/2016,763266,389,1,10.0,0.9174,0.0,10.0,VAT9,0.83
Goodman Fielder,12/04/2016,8990,706799200781,1,30.0,0.6116,0.0,20.0,VAT9,1.65
Goodman Fielder,12/04/2016,8990,706799200774,1,30.0,0.6116,0.0,20.0,VAT9,1.65
CJ Patel,13/04/2016,820754,9338815001044,1,12.0,2.8288,0.0,37.0,VAT9,3.06
Reddy Sweets,14/04/2016,5094,9414043001145,1,48.0,0.5734,0.0,30.0,VAT9,2.48
Reddy Sweets,14/04/2016,5094,356,1,60.0,0.1376,0.0,9.0,VAT9,0.74
Reddy Sweets,15/04/2016,5096,9556023331597,1,20.0,1.3761,0.0,30.0,VAT9,2.48
Goodman Fielder,15/04/2016,1762,706799200033,1,12.0,1.5185,0.0,19.86,VAT9,1.64
Goodman Fielder,15/04/2016,1762,706799200033,1,12.0,1.5185,0.0,19.86,VAT9,1.64
Goodman Fielder,15/04/2016,1762,706799200040,1,16.0,2.4748,0.0,43.16,VAT9,3.56
Goodman Fielder,15/04/2016,1762,286,1,24.0,0.5294,0.0,13.85,VAT9,1.14
Goodman Fielder,15/04/2016,1762,706799200255,1,12.0,1.526,0.0,19.96,VAT9,1.65
Goodman Fielder,15/04/2016,1762,9414681200047,1,12.0,1.2248,0.0,16.02,VAT9,1.32
oceanic,15/04/2016,369824,397,1,20.0,2.5872,0.0,56.4,VAT9,4.66
oceanic,15/04/2016,369824,79,1,20.0,5.1743,0.0,112.8,VAT9,9.31
Market,16/04/2016,110309,223,1,24.0,0.9557,0.0,25.0,VAT9,2.06
CMC,18/04/2016,1059874,9310797257220,1,200.0,4.7936,0.0,1045.0,VAT9,86.28
CMC,18/04/2016,1059874,9310797257237,1,30.0,9.2385,0.0,302.1,VAT9,24.94
Legends Distributors,18/04/2016,53063,9200129100082,1,30.0,5.1743,0.0,169.2,VAT9,13.97
Legends Distributors,18/04/2016,53063,5555001340082,1,30.0,5.1743,0.0,169.2,VAT9,13.97
Legends Distributors,18/04/2016,53063,5333333123401,1,50.0,0.8624,0.0,47.0,VAT9,3.88
Legends Distributors,18/04/2016,53063,302,1,30.0,1.7248,0.0,56.4,VAT9,4.66
Coca Cola,18/04/2016,750089,9416216020458,1,24.0,2.2018,0.0,57.6,VAT9,4.76
Coca Cola,18/04/2016,750089,9416216020458,1,24.0,2.2018,0.0,57.6,VAT9,4.76
Coca Cola,18/04/2016,750089,9416216283068,1,24.0,2.5841,0.0,67.6,VAT9,5.58
Coca Cola,18/04/2016,750089,9416216283075,1,24.0,2.5841,0.0,67.6,VAT9,5.58
Coca Cola,18/04/2016,750089,9416216283051,1,24.0,2.5841,0.0,67.6,VAT9,5.58
Coca Cola,18/04/2016,750089,9416216283075,1,24.0,2.5841,0.0,67.6,VAT9,5.58
Coca Cola,18/04/2016,750089,9416216284102,1,48.0,2.5803,0.0,135.0,VAT9,11.15
Coca Cola,18/04/2016,750089,632565000036,1,24.0,1.8073,0.0,47.28,VAT9,3.9
Coca Cola,18/04/2016,750089,9416216002331,1,12.0,1.8349,0.0,24.0,VAT9,1.98
Paradise Beverages,19/04/2016,548202,9421014525302,1,1200.0,4.0692,0.0,5322.48,VAT9,439.47
Paradise Beverages,19/04/2016,548202,9421902692123,1,120.0,2.4836,0.0,324.85,VAT9,26.82
Paradise Beverages,19/04/2016,548202,9421902692123,1,120.0,2.4836,0.0,324.85,VAT9,26.82
Paradise Beverages,19/04/2016,548202,9421902692925,1,48.0,2.4836,0.0,129.94,VAT9,10.73
Paradise Beverages,19/04/2016,548202,9421902692925,1,48.0,2.4836,0.0,129.94,VAT9,10.73
Paradise Beverages,19/04/2016,548202,9421902692925,1,24.0,2.4836,0.0,64.97,VAT9,5.36
Paradise Beverages,19/04/2016,548202,9421902692925,1,48.0,2.4836,0.0,129.94,VAT9,10.73
Paradise Beverages,19/04/2016,548202,9421014522059,1,24.0,23.1995,0.0,606.9,VAT9,50.11
Paradise Beverages,19/04/2016,548202,9421902692925,1,24.0,2.4836,0.0,64.97,VAT9,5.36
Paradise Beverages,19/04/2016,548202,9421902692925,1,48.0,2.4836,0.0,129.94,VAT9,10.73
oceanic,20/04/2016,369845,397,1,10.0,2.5872,0.0,28.2,VAT9,2.33
oceanic,20/04/2016,369845,79,1,10.0,5.1743,0.0,56.4,VAT9,4.66
Reddy Sweets,21/04/2016,5268,265,1,100.0,0.0413,0.0,4.5,VAT9,0.37
Reddy Sweets,21/04/2016,5268,9414043001145,1,24.0,0.6881,0.0,18.0,VAT9,1.49
Reddy Sweets,21/04/2016,5268,9414043001145,1,48.0,0.5734,0.0,30.0,VAT9,2.48
Reddy Sweets,21/04/2016,5268,356,1,60.0,0.1376,0.0,9.0,VAT9,0.74
Reddy Sweets,21/04/2016,5268,285,1,60.0,0.3058,0.0,20.0,VAT9,1.65
Market,21/04/2016,,223,1,24.0,0.9557,0.0,25.0,VAT9,2.06
Market,21/04/2016,,224,1,10.0,2.2936,0.0,25.0,VAT9,2.06
RB Patel,22/04/2016,380352,39,1,1.0,16.3478,0.0,17.82,VAT9,1.47
Motibhai,22/04/2016,118075149,7622300559991,1,36.0,0.565,0.0,22.17,VAT9,1.83
Motibhai,22/04/2016,118075149,9416323109459,1,132.0,1.4728,0.0,211.9,VAT9,17.5
Motibhai,22/04/2016,118075149,9416323109404,1,48.0,0.797,0.0,41.7,VAT9,3.44
Motibhai,22/04/2016,118075149,8901324009286,1,12.0,0.1578,0.0,2.06,VAT9,0.17
countdown,23/04/2016,30642,248,1,3.0,12.7982,0.0,41.85,VAT9,3.46
Legends Distributors,23/04/2016,52558,5333333123401,1,100.0,0.8624,0.0,94.0,VAT9,7.76
Legends Distributors,23/04/2016,52558,5555001340082,1,60.0,5.1743,0.0,338.4,VAT9,27.94
Legends Distributors,23/04/2016,52558,5555001340105,1,30.0,8.6239,0.0,282.0,VAT9,23.28
Legends Distributors,23/04/2016,52558,302,1,50.0,1.7248,0.0,94.0,VAT9,7.76
Legends Distributors,23/04/2016,52558,9200129100082,1,60.0,5.1743,0.0,338.4,VAT9,27.94
Legends Distributors,23/04/2016,52558,9200129100112,1,10.0,9.4862,0.0,103.4,VAT9,8.54
Legends Distributors,23/04/2016,52558,9200129100150,1,10.0,12.9358,0.0,141.0,VAT9,11.64
Legends Distributors,23/04/2016,52558,9200129100259,1,10.0,21.5596,0.0,235.0,VAT9,19.4
CMC,25/04/2016,1059960,9310797257220,1,200.0,4.7936,0.0,1045.0,VAT9,86.28
CMC,25/04/2016,1059960,9310797257237,1,50.0,9.2385,0.0,503.5,VAT9,41.57
countdown,25/04/2016,33756,330,1,500.0,0.1743,0.0,95.0,VAT9,7.84
oceanic,25/04/2016,370215,397,1,20.0,2.5872,0.0,56.4,VAT9,4.66
oceanic,25/04/2016,370215,79,1,20.0,5.1743,0.0,112.8,VAT9,9.31
Legends Distributors,27/04/2016,52576,5333333123401,1,100.0,0.8624,0.0,94.0,VAT9,7.76
Legends Distributors,27/04/2016,52576,302,1,50.0,1.7248,0.0,94.0,VAT9,7.76
Legends Distributors,27/04/2016,52576,9200129100082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,27/04/2016,52576,5555001340082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Paradise Beverages,27/04/2016,551362,9421014525302,1,3000.0,4.0684,0.0,13303.7,VAT9,1098.47
RB Patel,27/04/2016,72570,389,1,60.0,1.25,0.0,81.75,VAT9,6.75
Pinto Industries,27/04/2016,73931,9300605030411,1,500.0,0.033,0.0,18.0,VAT9,1.49
Market,27/04/2016,,223,1,24.0,0.9557,0.0,25.0,VAT9,2.06
Goodman Fielder,27/04/2016,1857,706799200071,1,24.0,0.581,0.0,15.2,VAT9,1.26
Goodman Fielder,27/04/2016,1857,706799200071,1,24.0,0.581,0.0,15.2,VAT9,1.26
Goodman Fielder,27/04/2016,1857,706799200033,1,12.0,1.5183,0.0,19.86,VAT9,1.64
Goodman Fielder,27/04/2016,1857,706799200033,1,12.0,1.5183,0.0,19.86,VAT9,1.64
Goodman Fielder,27/04/2016,1857,706799200040,1,16.0,2.4748,0.0,43.16,VAT9,3.56
Goodman Fielder,27/04/2016,1857,9414681200047,1,12.0,1.2248,0.0,16.02,VAT9,1.32
Goodman Fielder,27/04/2016,1857,286,1,24.0,0.5294,0.0,13.85,VAT9,1.14
Goodman Fielder,27/04/2016,1857,706799200255,1,12.0,1.526,0.0,19.96,VAT9,1.65
CJ Patel,28/04/2016,831702,9338815001136,1,72.0,0.2582,0.0,20.26,VAT9,1.67
CJ Patel,28/04/2016,831702,9338815001044,1,12.0,2.8364,0.0,37.1,VAT9,3.06
CJ Patel,28/04/2016,831702,9415093003233,1,48.0,3.5178,0.0,184.05,VAT9,15.2
CJ Patel,28/04/2016,831702,9416542500396,1,24.0,2.2251,0.0,58.21,VAT9,4.81
CJ Patel,28/04/2016,831702,9338815002645,1,48.0,1.7472,0.0,91.41,VAT9,7.55
Reddy Sweets,28/04/2016,5275,93573023,1,150.0,0.6269,0.0,102.5,VAT9,8.46
Reddy Sweets,28/04/2016,5275,271,1,100.0,0.1275,0.0,13.9,VAT9,1.15
Reddy Sweets,28/04/2016,5275,93545037,1,30.0,0.7186,0.0,23.5,VAT9,1.94
Reddy Sweets,28/04/2016,5275,9414043001145,1,48.0,0.5734,0.0,30.0,VAT9,2.48
Reddy Sweets,28/04/2016,5275,9414043001145,1,24.0,0.6881,0.0,18.0,VAT9,1.49
Reddy Sweets,28/04/2016,5275,285,1,30.0,0.3058,0.0,10.0,VAT9,0.83
Reddy Sweets,28/04/2016,5275,70330600065,1,46.0,1.5596,0.0,78.2,VAT9,6.46
Coca Cola,29/04/2016,100754644,9416216283068,1,12.0,2.5841,0.0,33.8,VAT9,2.79
Coca Cola,29/04/2016,100754644,632565000036,1,12.0,1.8073,0.0,23.64,VAT9,1.95
FMF,30/04/2016,1615065,9416470239603,1,300.0,0.4626,0.0,151.26,VAT9,12.49
FMF,30/04/2016,1615065,9416470181209,1,100.0,1.19,0.0,129.71,VAT9,10.71
FMF,30/04/2016,1615065,296,1,5.0,14.8,0.0,80.66,VAT9,6.66
shop n save,30/04/2016,19475,9421902692017,1,180.0,3.9717,0.0,779.26,VAT9,64.34
shop n save,30/04/2016,19475,248,1,9.0,12.7982,0.0,125.55,VAT9,10.37
oceanic,30/04/2016,370245,397,1,10.0,2.5872,0.0,28.2,VAT9,2.33
oceanic,30/04/2016,370245,79,1,10.0,5.1743,0.0,56.4,VAT9,4.66
Legends Distributors,30/04/2016,53096,9200129100082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,30/04/2016,53096,5555001340082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,30/04/2016,53096,5333333123401,1,200.0,0.8624,0.0,188.0,VAT9,15.52
Legends Distributors,30/04/2016,53096,302,1,30.0,1.7248,0.0,56.4,VAT9,4.66
Legends Distributors,30/04/2016,53096,9200129100112,1,10.0,9.4862,0.0,103.4,VAT9,8.54
Market,30/04/2016,,311,1,10.0,0.9174,0.0,10.0,VAT9,0.83
Market,30/04/2016,,223,1,25.0,0.9174,0.0,25.0,VAT9,2.06
Market,02/05/2016,,311,1,12.0,0.8257,0.0,10.8,VAT9,0.89
CMC,02/05/2016,1071050,9310797257220,1,180.0,4.7936,0.0,940.5,VAT9,77.66
CMC,02/05/2016,1071050,9310797257237,1,40.0,9.2385,0.0,402.8,VAT9,33.26
oceanic,02/05/2016,370249,397,1,20.0,2.5872,0.0,56.4,VAT9,4.66
Pinto Industries,03/05/2016,74936,254,1,150.0,0.0917,0.0,15.0,VAT9,1.24
CJ Patel,03/05/2016,834579,9338815001013,1,72.0,0.2816,0.0,22.1,VAT9,1.82
Market,03/05/2016,,280,1,200.0,0.0482,0.0,10.5,VAT9,0.87
Market,03/05/2016,,294,1,250.0,0.0404,0.0,11.0,VAT9,0.91
Market,03/05/2016,,272,1,100.0,0.0642,0.0,7.0,VAT9,0.58
Coca Cola,04/05/2016,3010075566,1220000061545,1,30.0,1.9847,0.0,64.9,VAT9,5.36
Coca Cola,04/05/2016,3010075566,9416216001464,1,48.0,1.1965,0.0,62.6,VAT9,5.17
Coca Cola,04/05/2016,3010075566,9416216001723,1,24.0,1.1965,0.0,31.3,VAT9,2.58
Coca Cola,04/05/2016,3010075566,9416216001723,1,48.0,1.1965,0.0,62.6,VAT9,5.17
Coca Cola,04/05/2016,3010075566,9416216001730,1,48.0,1.1965,0.0,62.6,VAT9,5.17
Coca Cola,04/05/2016,3010075566,9416216020458,1,24.0,2.2018,0.0,57.6,VAT9,4.76
Coca Cola,04/05/2016,3010075566,9416216020458,1,24.0,2.2018,0.0,57.6,VAT9,4.76
Coca Cola,04/05/2016,3010075566,9416216057324,1,72.0,1.5291,0.0,120.0,VAT9,9.91
Coca Cola,04/05/2016,3010075566,9416216057362,1,72.0,1.5291,0.0,120.0,VAT9,9.91
Coca Cola,04/05/2016,3010075566,9416216057348,1,48.0,1.5291,0.0,80.0,VAT9,6.61
Coca Cola,04/05/2016,3010075566,9416216057348,1,24.0,1.5291,0.0,40.0,VAT9,3.3
Coca Cola,04/05/2016,3010075566,9416216283068,1,48.0,2.5841,0.0,135.2,VAT9,11.16
Coca Cola,04/05/2016,3010075566,9416216283051,1,24.0,2.5841,0.0,67.6,VAT9,5.58
Coca Cola,04/05/2016,3010075566,9416216283075,1,24.0,2.5841,0.0,67.6,VAT9,5.58
Coca Cola,04/05/2016,3010075566,9416216284102,1,40.0,2.5803,0.0,112.5,VAT9,9.29
Coca Cola,04/05/2016,3010075566,9416216284157,1,16.0,2.5803,0.0,45.0,VAT9,3.72
Coca Cola,04/05/2016,3010075566,9416216284133,1,16.0,2.5803,0.0,45.0,VAT9,3.72
Coca Cola,04/05/2016,3010075566,9416216284133,1,8.0,2.5803,0.0,22.5,VAT9,1.86
Coca Cola,04/05/2016,3010075566,632565000012,1,96.0,1.2037,0.0,125.95,VAT9,10.4
Coca Cola,04/05/2016,3010075566,632565000036,1,48.0,1.8073,0.0,94.56,VAT9,7.81
Coca Cola,04/05/2016,3010075566,9416216056471,1,24.0,1.6323,0.0,42.7,VAT9,3.53
Coca Cola,04/05/2016,3010075566,9416216002331,1,12.0,1.8349,0.0,24.0,VAT9,1.98
Coca Cola,04/05/2016,3010075566,9416216002331,1,12.0,1.8349,0.0,24.0,VAT9,1.98
Coca Cola,04/05/2016,3010075566,9416216075298,1,12.0,2.9052,0.0,38.0,VAT9,3.14
oceanic,06/05/2016,369738,397,1,20.0,2.5872,0.0,56.4,VAT9,4.66
oceanic,06/05/2016,369738,79,1,20.0,5.1743,0.0,112.8,VAT9,9.31
Paradise Beverages,07/05/2016,558144,9421902692017,1,1200.0,3.8441,0.0,5028.17,VAT9,415.17
Legends Distributors,07/05/2016,54048,302,1,50.0,1.7248,0.0,94.0,VAT9,7.76
Legends Distributors,07/05/2016,54048,9200129100082,1,50.0,5.1743,0.0,282.0,VAT9,23.28
Legends Distributors,07/05/2016,54048,9200129100112,1,20.0,9.4862,0.0,206.8,VAT9,17.08
Legends Distributors,07/05/2016,54048,9200129100150,1,10.0,12.9358,0.0,141.0,VAT9,11.64
Legends Distributors,07/05/2016,54048,9200129100259,1,10.0,21.5596,0.0,235.0,VAT9,19.4
Legends Distributors,07/05/2016,54048,5333333123401,1,20.0,0.8624,0.0,18.8,VAT9,1.55
Legends Distributors,07/05/2016,54048,5555001340082,1,30.0,5.1743,0.0,169.2,VAT9,13.97
Legends Distributors,07/05/2016,54048,5555001340105,1,10.0,8.6238,0.0,94.0,VAT9,7.76
Legends Distributors,07/05/2016,54048,1461051648853,1,10.0,4.266,0.0,46.5,VAT9,3.84
Reddy Sweets,07/05/2016,5283,93573030,1,150.0,0.3211,0.0,52.5,VAT9,4.33
Reddy Sweets,07/05/2016,5283,93545037,1,30.0,0.7187,0.0,23.5,VAT9,1.94
Reddy Sweets,07/05/2016,5283,93613323,1,50.0,0.313,0.0,17.06,VAT9,1.41
Reddy Sweets,07/05/2016,5283,356,1,90.0,0.1376,0.0,13.5,VAT9,1.11
Reddy Sweets,07/05/2016,5283,9414043001145,1,96.0,0.5734,0.0,60.0,VAT9,4.95
Goodman Fielder,08/05/2016,899,9414681500116,1,4.0,5.4587,0.0,23.8,VAT9,1.97
